year,month,Fuel_Type,value,fuel_category
2016,12,DIESEL/HYBRID,1408.0,Diesel
2016,12,DUAL DIESEL/CNG,0.0,Diesel
2016,12,ELECTRIC(BOV),37.0,Electric (EV)
2016,12,ETHANOL,0.0,Alternative Fuels
2016,12,LPG ONLY,19.0,CNG/LPG
2016,12,NOT APPLICABLE,4723.0,Unknown/Other
2016,12,PETROL,109030.0,Petrol
2016,12,PETROL/CNG,12410.0,Petrol
2016,12,PETROL/HYBRID,50.0,Petrol
2016,12,PETROL/LPG,1969.0,Petrol
2016,12,SOLAR,0.0,Alternative Fuels
2017,1,CNG ONLY,115.0,CNG/LPG
2017,1,DIESEL,122906.0,Diesel
2017,1,DIESEL/HYBRID,2116.0,Diesel
2017,1,ELECTRIC(BOV),72.0,Electric (EV)
2017,1,ETHANOL,0.0,Alternative Fuels
2017,1,LPG ONLY,26.0,CNG/LPG
2017,1,NOT APPLICABLE,3038.0,Unknown/Other
2017,1,PETROL,149740.0,Petrol
2017,1,PETROL/CNG,18625.0,Petrol
2017,1,PETROL/HYBRID,42.0,Petrol
2017,1,PETROL/LPG,2853.0,Petrol
2017,1,SOLAR,1.0,Alternative Fuels
2017,2,CNG ONLY,115.0,CNG/LPG
2017,2,DIESEL,115082.0,Diesel
2017,2,DIESEL/HYBRID,2736.0,Diesel
2017,2,ELECTRIC(BOV),54.0,Electric (EV)
2017,2,ETHANOL,0.0,Alternative Fuels
2017,2,LPG ONLY,15.0,CNG/LPG
2017,2,NOT APPLICABLE,3734.0,Unknown/Other
2017,2,PETROL,119471.0,Petrol
2017,2,PETROL/CNG,15238.0,Petrol
2017,2,PETROL/HYBRID,60.0,Petrol
2017,2,PETROL/LPG,2557.0,Petrol
2017,2,SOLAR,0.0,Alternative Fuels
2017,3,CNG ONLY,73.0,CNG/LPG
2017,3,DIESEL,154256.0,Diesel
2017,3,DIESEL/HYBRID,4089.0,Diesel
2017,3,ELECTRIC(BOV),80.0,Electric (EV)
2017,3,ETHANOL,0.0,Alternative Fuels
2017,3,LPG ONLY,14.0,CNG/LPG
2017,3,NOT APPLICABLE,5111.0,Unknown/Other
2017,3,PETROL,136124.0,Petrol
2017,3,PETROL/CNG,16750.0,Petrol
2017,3,PETROL/HYBRID,97.0,Petrol
2017,3,PETROL/LPG,2690.0,Petrol
2017,3,SOLAR,2.0,Alternative Fuels
2017,4,CNG ONLY,59.0,CNG/LPG
2017,4,DIESEL,109283.0,Diesel
2017,4,DIESEL/HYBRID,3590.0,Diesel
2017,4,ELECTRIC(BOV),81.0,Electric (EV)
2017,4,ETHANOL,0.0,Alternative Fuels
2017,4,LPG ONLY,16.0,CNG/LPG
2017,4,NOT APPLICABLE,3364.0,Unknown/Other
2017,4,PETROL,124646.0,Petrol
2017,4,PETROL/CNG,14199.0,Petrol
2017,4,PETROL/HYBRID,102.0,Petrol
2017,4,PETROL/LPG,2203.0,Petrol
2017,4,SOLAR,0.0,Alternative Fuels
2017,5,CNG ONLY,50.0,CNG/LPG
2017,5,DIESEL,121205.0,Diesel
2017,5,DIESEL/HYBRID,4396.0,Diesel
2017,5,ELECTRIC(BOV),75.0,Electric (EV)
2017,5,ETHANOL,0.0,Alternative Fuels
2017,5,LPG ONLY,11.0,CNG/LPG
2017,5,NOT APPLICABLE,3445.0,Unknown/Other
2017,5,PETROL,134183.0,Petrol
2017,5,PETROL/CNG,14931.0,Petrol
2017,5,PETROL/HYBRID,83.0,Petrol
2017,5,PETROL/LPG,2328.0,Petrol
2017,5,SOLAR,2.0,Alternative Fuels
2017,6,CNG ONLY,42.0,CNG/LPG
2017,6,DIESEL,133011.0,Diesel
2017,6,DIESEL/HYBRID,5001.0,Diesel
2017,6,ELECTRIC(BOV),80.0,Electric (EV)
2017,6,ETHANOL,1.0,Alternative Fuels
2017,6,LPG ONLY,13.0,CNG/LPG
2017,6,NOT APPLICABLE,4035.0,Unknown/Other
2017,6,PETROL,138596.0,Petrol
2017,6,PETROL/CNG,15115.0,Petrol
2017,6,PETROL/HYBRID,122.0,Petrol
2017,6,PETROL/LPG,2267.0,Petrol
2017,6,SOLAR,1.0,Alternative Fuels
2017,7,CNG ONLY,39.0,CNG/LPG
2017,7,DIESEL,137300.0,Diesel
2017,7,DIESEL/HYBRID,4401.0,Diesel
2017,7,ELECTRIC(BOV),73.0,Electric (EV)
2017,7,ETHANOL,0.0,Alternative Fuels
2017,7,LPG ONLY,14.0,CNG/LPG
2017,7,NOT APPLICABLE,3663.0,Unknown/Other
2017,7,PETROL,125476.0,Petrol
2017,7,PETROL/CNG,13894.0,Petrol
2017,7,PETROL/HYBRID,30.0,Petrol
2017,7,PETROL/LPG,2227.0,Petrol
2017,7,SOLAR,0.0,Alternative Fuels
2017,8,CNG ONLY,27.0,CNG/LPG
2017,8,DIESEL,127278.0,Diesel
2017,8,DIESEL/HYBRID,3365.0,Diesel
2017,8,ELECTRIC(BOV),80.0,Electric (EV)
2017,8,ETHANOL,0.0,Alternative Fuels
2017,8,LPG ONLY,13.0,CNG/LPG
2017,8,NOT APPLICABLE,3061.0,Unknown/Other
2017,8,PETROL,123491.0,Petrol
2017,8,PETROL/CNG,13941.0,Petrol
2017,8,PETROL/HYBRID,31.0,Petrol
2017,8,PETROL/LPG,2113.0,Petrol
2017,8,SOLAR,0.0,Alternative Fuels
2017,9,CNG ONLY,27.0,CNG/LPG
2017,9,DIESEL,129664.0,Diesel
2017,9,DIESEL/HYBRID,3647.0,Diesel
2017,9,ELECTRIC(BOV),104.0,Electric (EV)
2017,9,ETHANOL,0.0,Alternative Fuels
2017,9,LPG ONLY,14.0,CNG/LPG
2017,9,NOT APPLICABLE,3107.0,Unknown/Other
2017,9,PETROL,137444.0,Petrol
2017,9,PETROL/CNG,14801.0,Petrol
2017,9,PETROL/HYBRID,37.0,Petrol
2017,9,PETROL/LPG,2071.0,Petrol
2017,9,SOLAR,0.0,Alternative Fuels
2017,10,CNG ONLY,39.0,CNG/LPG
2017,10,DIESEL,127503.0,Diesel
2017,10,DIESEL/HYBRID,4634.0,Diesel
2017,10,ELECTRIC(BOV),104.0,Electric (EV)
2017,10,ETHANOL,0.0,Alternative Fuels
2017,10,LPG ONLY,9.0,CNG/LPG
2017,10,NOT APPLICABLE,2928.0,Unknown/Other
2017,10,PETROL,153430.0,Petrol
2017,10,PETROL/CNG,18282.0,Petrol
2017,10,PETROL/HYBRID,33.0,Petrol
2017,10,PETROL/LPG,2009.0,Petrol
2017,10,SOLAR,0.0,Alternative Fuels
2017,11,CNG ONLY,42.0,CNG/LPG
2017,11,DIESEL,144123.0,Diesel
2017,11,DIESEL/HYBRID,5189.0,Diesel
2017,11,ELECTRIC(BOV),62.0,Electric (EV)
2017,11,ETHANOL,1.0,Alternative Fuels
2017,11,LPG ONLY,13.0,CNG/LPG
2017,11,NOT APPLICABLE,3783.0,Unknown/Other
2017,11,PETROL,147713.0,Petrol
2017,11,PETROL/CNG,16425.0,Petrol
2017,11,PETROL/HYBRID,21.0,Petrol
2017,11,PETROL/LPG,2337.0,Petrol
2017,11,SOLAR,0.0,Alternative Fuels
2017,12,CNG ONLY,27.0,CNG/LPG
2017,12,DIESEL,126053.0,Diesel
2017,12,DIESEL/HYBRID,3814.0,Diesel
2017,12,ELECTRIC(BOV),61.0,Electric (EV)
2017,12,ETHANOL,0.0,Alternative Fuels
2017,12,LPG ONLY,11.0,CNG/LPG
2017,12,NOT APPLICABLE,5361.0,Unknown/Other
2017,12,PETROL,124802.0,Petrol
2017,12,PETROL/CNG,13152.0,Petrol
2017,12,PETROL/HYBRID,18.0,Petrol
2017,12,PETROL/LPG,1617.0,Petrol
2017,12,SOLAR,0.0,Alternative Fuels
2018,1,CNG ONLY,31.0,CNG/LPG
2018,1,DIESEL,147079.0,Diesel
2018,1,DIESEL/HYBRID,5430.0,Diesel
2018,1,ELECTRIC(BOV),69.0,Electric (EV)
2018,1,ETHANOL,0.0,Alternative Fuels
2018,1,LPG ONLY,13.0,CNG/LPG
2018,1,NOT APPLICABLE,5316.0,Unknown/Other
2018,1,PETROL,170918.0,Petrol
2018,1,PETROL/CNG,19294.0,Petrol
2018,1,PETROL/HYBRID,32.0,Petrol
2018,1,PETROL/LPG,2128.0,Petrol
2018,1,SOLAR,1.0,Alternative Fuels
2018,1,STRONG HYBRID EV,0.0,Hybrid EV
2018,2,CNG ONLY,22.0,CNG/LPG
2018,2,DIESEL,130573.0,Diesel
2018,2,DIESEL/HYBRID,4754.0,Diesel
2018,2,ELECTRIC(BOV),120.0,Electric (EV)
2018,2,ETHANOL,0.0,Alternative Fuels
2018,2,LPG ONLY,19.0,CNG/LPG
2018,2,NOT APPLICABLE,5267.0,Unknown/Other
2018,2,PETROL,125796.0,Petrol
2018,2,PETROL/CNG,14745.0,Petrol
2018,2,PETROL/HYBRID,36.0,Petrol
2018,2,PETROL/LPG,1906.0,Petrol
2018,2,SOLAR,1.0,Alternative Fuels
2018,2,STRONG HYBRID EV,0.0,Hybrid EV
2018,3,CNG ONLY,39.0,CNG/LPG
2018,3,DIESEL,153628.0,Diesel
2018,3,DIESEL/HYBRID,5369.0,Diesel
2018,3,ELECTRIC(BOV),94.0,Electric (EV)
2018,3,ETHANOL,0.0,Alternative Fuels
2018,3,LPG ONLY,10.0,CNG/LPG
2018,3,NOT APPLICABLE,5841.0,Unknown/Other
2018,3,PETROL,143942.0,Petrol
2018,3,PETROL/CNG,16297.0,Petrol
2018,3,PETROL/HYBRID,69.0,Petrol
2018,3,PETROL/LPG,2062.0,Petrol
2018,3,SOLAR,0.0,Alternative Fuels
2018,3,STRONG HYBRID EV,0.0,Hybrid EV
2018,4,CNG ONLY,28.0,CNG/LPG
2018,4,DIESEL,135979.0,Diesel
2018,4,DIESEL/HYBRID,4858.0,Diesel
2018,4,ELECTRIC(BOV),95.0,Electric (EV)
2018,4,ETHANOL,0.0,Alternative Fuels
2018,4,LPG ONLY,17.0,CNG/LPG
2018,4,NOT APPLICABLE,6348.0,Unknown/Other
2018,4,PETROL,137662.0,Petrol
2018,4,PETROL/CNG,15825.0,Petrol
2018,4,PETROL/HYBRID,77.0,Petrol
2018,4,PETROL/LPG,1882.0,Petrol
2018,4,SOLAR,1.0,Alternative Fuels
2018,4,STRONG HYBRID EV,0.0,Hybrid EV
2018,5,CNG ONLY,55.0,CNG/LPG
2018,5,DIESEL,138185.0,Diesel
2018,5,DIESEL/HYBRID,5180.0,Diesel
2018,5,ELECTRIC(BOV),113.0,Electric (EV)
2018,5,ETHANOL,0.0,Alternative Fuels
2018,5,LPG ONLY,14.0,CNG/LPG
2018,5,NOT APPLICABLE,5327.0,Unknown/Other
2018,5,PETROL,142729.0,Petrol
2018,5,PETROL/CNG,17260.0,Petrol
2018,5,PETROL/HYBRID,52.0,Petrol
2018,5,PETROL/LPG,2163.0,Petrol
2018,5,SOLAR,0.0,Alternative Fuels
2018,5,STRONG HYBRID EV,0.0,Hybrid EV
2018,6,CNG ONLY,77.0,CNG/LPG
2018,6,DIESEL,130838.0,Diesel
2018,6,DIESEL/HYBRID,4677.0,Diesel
2018,6,ELECTRIC(BOV),125.0,Electric (EV)
2018,6,ETHANOL,0.0,Alternative Fuels
2018,6,LPG ONLY,16.0,CNG/LPG
2018,6,NOT APPLICABLE,4846.0,Unknown/Other
2018,6,PETROL,129215.0,Petrol
2018,6,PETROL/CNG,16198.0,Petrol
2018,6,PETROL/HYBRID,84.0,Petrol
2018,6,PETROL/LPG,1968.0,Petrol
2018,6,SOLAR,0.0,Alternative Fuels
2018,6,STRONG HYBRID EV,0.0,Hybrid EV
2018,7,CNG ONLY,24.0,CNG/LPG
2018,7,DIESEL,147743.0,Diesel
2018,7,DIESEL/HYBRID,4725.0,Diesel
2018,7,ELECTRIC(BOV),93.0,Electric (EV)
2018,7,ETHANOL,0.0,Alternative Fuels
2018,7,LPG ONLY,11.0,CNG/LPG
2018,7,NOT APPLICABLE,4601.0,Unknown/Other
2018,7,PETROL,129904.0,Petrol
2018,7,PETROL/CNG,16007.0,Petrol
2018,7,PETROL/HYBRID,49.0,Petrol
2018,7,PETROL/LPG,2002.0,Petrol
2018,7,SOLAR,0.0,Alternative Fuels
2018,7,STRONG HYBRID EV,0.0,Hybrid EV
2018,8,CNG ONLY,16.0,CNG/LPG
2018,8,DIESEL,128064.0,Diesel
2018,8,DIESEL/HYBRID,4639.0,Diesel
2018,8,ELECTRIC(BOV),79.0,Electric (EV)
2018,8,ETHANOL,1.0,Alternative Fuels
2018,8,LPG ONLY,2.0,CNG/LPG
2018,8,NOT APPLICABLE,4043.0,Unknown/Other
2018,8,PETROL,126502.0,Petrol
2018,8,PETROL/CNG,15548.0,Petrol
2018,8,PETROL/HYBRID,244.0,Petrol
2018,8,PETROL/LPG,2032.0,Petrol
2018,8,SOLAR,0.0,Alternative Fuels
2018,8,STRONG HYBRID EV,0.0,Hybrid EV
2018,9,CNG ONLY,19.0,CNG/LPG
2018,9,DIESEL,113227.0,Diesel
2018,9,DIESEL/HYBRID,4229.0,Diesel
2018,9,ELECTRIC(BOV),95.0,Electric (EV)
2018,9,ETHANOL,0.0,Alternative Fuels
2018,9,LPG ONLY,3.0,CNG/LPG
2018,9,NOT APPLICABLE,3917.0,Unknown/Other
2018,9,PETROL,124793.0,Petrol
2018,9,PETROL/CNG,14543.0,Petrol
2018,9,PETROL/HYBRID,1657.0,Petrol
2018,9,PETROL/LPG,1595.0,Petrol
2018,9,SOLAR,0.0,Alternative Fuels
2018,9,STRONG HYBRID EV,0.0,Hybrid EV
2018,10,CNG ONLY,8.0,CNG/LPG
2018,10,DIESEL,125699.0,Diesel
2018,10,DIESEL/HYBRID,4487.0,Diesel
2018,10,ELECTRIC(BOV),55.0,Electric (EV)
2018,10,ETHANOL,0.0,Alternative Fuels
2018,10,LPG ONLY,2.0,CNG/LPG
2018,10,NOT APPLICABLE,4872.0,Unknown/Other
2018,10,PETROL,137266.0,Petrol
2018,10,PETROL/CNG,16967.0,Petrol
2018,10,PETROL/HYBRID,2394.0,Petrol
2018,10,PETROL/LPG,1775.0,Petrol
2018,10,SOLAR,0.0,Alternative Fuels
2018,10,STRONG HYBRID EV,0.0,Hybrid EV
2018,11,CNG ONLY,20.0,CNG/LPG
2018,11,DIESEL,128392.0,Diesel
2018,11,DIESEL/HYBRID,4601.0,Diesel
2018,11,ELECTRIC(BOV),108.0,Electric (EV)
2018,11,ETHANOL,0.0,Alternative Fuels
2018,11,LPG ONLY,1.0,CNG/LPG
2018,11,NOT APPLICABLE,5340.0,Unknown/Other
2018,11,PETROL,159597.0,Petrol
2018,11,PETROL/CNG,18760.0,Petrol
2018,11,PETROL/HYBRID,2746.0,Petrol
2018,11,PETROL/LPG,1745.0,Petrol
2018,11,SOLAR,0.0,Alternative Fuels
2018,11,STRONG HYBRID EV,0.0,Hybrid EV
2018,12,CNG ONLY,8.0,CNG/LPG
2018,12,DIESEL,130217.0,Diesel
2018,12,DIESEL/HYBRID,4958.0,Diesel
2018,12,ELECTRIC(BOV),115.0,Electric (EV)
2018,12,ETHANOL,1.0,Alternative Fuels
2018,12,LPG ONLY,1.0,CNG/LPG
2018,12,NOT APPLICABLE,5767.0,Unknown/Other
2018,12,PETROL,144631.0,Petrol
2018,12,PETROL/CNG,16539.0,Petrol
2018,12,PETROL/HYBRID,4257.0,Petrol
2018,12,PETROL/LPG,1742.0,Petrol
2018,12,SOLAR,2.0,Alternative Fuels
2018,12,STRONG HYBRID EV,1.0,Hybrid EV
2019,1,CNG ONLY,25.0,CNG/LPG
2019,1,DIESEL,151060.0,Diesel
2019,1,DIESEL/HYBRID,7688.0,Diesel
2019,1,ELECTRIC(BOV),63.0,Electric (EV)
2019,1,ETHANOL,0.0,Alternative Fuels
2019,1,LPG ONLY,4.0,CNG/LPG
2019,1,METHANOL,0.0,Alternative Fuels
2019,1,NOT APPLICABLE,5776.0,Unknown/Other
2019,1,PETROL,176892.0,Petrol
2019,1,PETROL/CNG,21553.0,Petrol
2019,1,PETROL/HYBRID,6610.0,Petrol
2019,1,PETROL/LPG,2353.0,Petrol
2019,2,CNG ONLY,12.0,CNG/LPG
2019,2,DIESEL,125523.0,Diesel
2019,2,DIESEL/HYBRID,5984.0,Diesel
2019,2,ELECTRIC(BOV),157.0,Electric (EV)
2019,2,ETHANOL,0.0,Alternative Fuels
2019,2,LPG ONLY,2.0,CNG/LPG
2019,2,METHANOL,0.0,Alternative Fuels
2019,2,NOT APPLICABLE,6373.0,Unknown/Other
2019,2,PETROL,124228.0,Petrol
2019,2,PETROL/CNG,15752.0,Petrol
2019,2,PETROL/HYBRID,5472.0,Petrol
2019,2,PETROL/LPG,1850.0,Petrol
2019,3,CNG ONLY,13.0,CNG/LPG
2019,3,DIESEL,134843.0,Diesel
2019,3,DIESEL/HYBRID,6050.0,Diesel
2019,3,ELECTRIC(BOV),165.0,Electric (EV)
2019,3,ETHANOL,0.0,Alternative Fuels
2019,3,LPG ONLY,2.0,CNG/LPG
2019,3,METHANOL,0.0,Alternative Fuels
2019,3,NOT APPLICABLE,6503.0,Unknown/Other
2019,3,PETROL,135262.0,Petrol
2019,3,PETROL/CNG,14775.0,Petrol
2019,3,PETROL/HYBRID,6111.0,Petrol
2019,3,PETROL/LPG,1761.0,Petrol
2019,4,CNG ONLY,17.0,CNG/LPG
2019,4,DIESEL,117787.0,Diesel
2019,4,DIESEL/HYBRID,4701.0,Diesel
2019,4,ELECTRIC(BOV),111.0,Electric (EV)
2019,4,ETHANOL,0.0,Alternative Fuels
2019,4,LPG ONLY,0.0,CNG/LPG
2019,4,METHANOL,0.0,Alternative Fuels
2019,4,NOT APPLICABLE,4741.0,Unknown/Other
2019,4,PETROL,129631.0,Petrol
2019,4,PETROL/CNG,17463.0,Petrol
2019,4,PETROL/HYBRID,6483.0,Petrol
2019,4,PETROL/LPG,1899.0,Petrol
2019,5,CNG ONLY,25.0,CNG/LPG
2019,5,DIESEL,118496.0,Diesel
2019,5,DIESEL/HYBRID,3677.0,Diesel
2019,5,ELECTRIC(BOV),57.0,Electric (EV)
2019,5,ETHANOL,0.0,Alternative Fuels
2019,5,LPG ONLY,0.0,CNG/LPG
2019,5,METHANOL,0.0,Alternative Fuels
2019,5,NOT APPLICABLE,4830.0,Unknown/Other
2019,5,PETROL,132699.0,Petrol
2019,5,PETROL/CNG,17351.0,Petrol
2019,5,PETROL/HYBRID,6615.0,Petrol
2019,5,PETROL/LPG,1835.0,Petrol
2019,6,CNG ONLY,12.0,CNG/LPG
2019,6,DIESEL,112446.0,Diesel
2019,6,DIESEL/HYBRID,2081.0,Diesel
2019,6,ELECTRIC(BOV),33.0,Electric (EV)
2019,6,ETHANOL,1.0,Alternative Fuels
2019,6,LPG ONLY,3.0,CNG/LPG
2019,6,METHANOL,0.0,Alternative Fuels
2019,6,NOT APPLICABLE,4060.0,Unknown/Other
2019,6,PETROL,116600.0,Petrol
2019,6,PETROL/CNG,14373.0,Petrol
2019,6,PETROL/HYBRID,6037.0,Petrol
2019,6,PETROL/LPG,1422.0,Petrol
2019,7,CNG ONLY,17.0,CNG/LPG
2019,7,DIESEL,129062.0,Diesel
2019,7,DIESEL/HYBRID,1661.0,Diesel
2019,7,ELECTRIC(BOV),68.0,Electric (EV)
2019,7,ETHANOL,0.0,Alternative Fuels
2019,7,LPG ONLY,0.0,CNG/LPG
2019,7,METHANOL,0.0,Alternative Fuels
2019,7,NOT APPLICABLE,4074.0,Unknown/Other
2019,7,PETROL,119825.0,Petrol
2019,7,PETROL/CNG,14988.0,Petrol
2019,7,PETROL/HYBRID,5695.0,Petrol
2019,7,PETROL/LPG,1323.0,Petrol
2019,8,CNG ONLY,13.0,CNG/LPG
2019,8,DIESEL,117475.0,Diesel
2019,8,DIESEL/HYBRID,1244.0,Diesel
2019,8,ELECTRIC(BOV),85.0,Electric (EV)
2019,8,ETHANOL,0.0,Alternative Fuels
2019,8,LPG ONLY,2.0,CNG/LPG
2019,8,METHANOL,0.0,Alternative Fuels
2019,8,NOT APPLICABLE,4243.0,Unknown/Other
2019,8,PETROL,107843.0,Petrol
2019,8,PETROL/CNG,13385.0,Petrol
2019,8,PETROL/HYBRID,5569.0,Petrol
2019,8,PETROL/LPG,1136.0,Petrol
2019,9,CNG ONLY,11.0,CNG/LPG
2019,9,DIESEL,92550.0,Diesel
2019,9,DIESEL/HYBRID,1054.0,Diesel
2019,9,ELECTRIC(BOV),67.0,Electric (EV)
2019,9,ETHANOL,0.0,Alternative Fuels
2019,9,LPG ONLY,1.0,CNG/LPG
2019,9,METHANOL,0.0,Alternative Fuels
2019,9,NOT APPLICABLE,3862.0,Unknown/Other
2019,9,PETROL,102902.0,Petrol
2019,9,PETROL/CNG,10716.0,Petrol
2019,9,PETROL/HYBRID,5732.0,Petrol
2019,9,PETROL/LPG,993.0,Petrol
2019,10,CNG ONLY,13.0,CNG/LPG
2019,10,DIESEL,116037.0,Diesel
2019,10,DIESEL/HYBRID,1479.0,Diesel
2019,10,ELECTRIC(BOV),85.0,Electric (EV)
2019,10,ETHANOL,0.0,Alternative Fuels
2019,10,LPG ONLY,0.0,CNG/LPG
2019,10,METHANOL,0.0,Alternative Fuels
2019,10,NOT APPLICABLE,4557.0,Unknown/Other
2019,10,PETROL,166082.0,Petrol
2019,10,PETROL/CNG,20021.0,Petrol
2019,10,PETROL/HYBRID,8615.0,Petrol
2019,10,PETROL/LPG,1364.0,Petrol
2019,11,CNG ONLY,9.0,CNG/LPG
2019,11,DIESEL,132067.0,Diesel
2019,11,DIESEL/HYBRID,1525.0,Diesel
2019,11,ELECTRIC(BOV),86.0,Electric (EV)
2019,11,ETHANOL,0.0,Alternative Fuels
2019,11,LPG ONLY,0.0,CNG/LPG
2019,11,METHANOL,0.0,Alternative Fuels
2019,11,NOT APPLICABLE,5169.0,Unknown/Other
2019,11,PETROL,172879.0,Petrol
2019,11,PETROL/CNG,18984.0,Petrol
2019,11,PETROL/HYBRID,7076.0,Petrol
2019,11,PETROL/LPG,1566.0,Petrol
2019,12,CNG ONLY,13.0,CNG/LPG
2019,12,DIESEL,120007.0,Diesel
2019,12,DIESEL/HYBRID,969.0,Diesel
2019,12,ELECTRIC(BOV),58.0,Electric (EV)
2019,12,ETHANOL,0.0,Alternative Fuels
2019,12,LPG ONLY,0.0,CNG/LPG
2019,12,METHANOL,1.0,Alternative Fuels
2019,12,NOT APPLICABLE,5495.0,Unknown/Other
2019,12,PETROL,134795.0,Petrol
2019,12,PETROL/CNG,13720.0,Petrol
2019,12,PETROL/HYBRID,5353.0,Petrol
2019,12,PETROL/LPG,1020.0,Petrol
2020,1,CNG ONLY,25.0,CNG/LPG
2020,1,DIESEL,145985.0,Diesel
2020,1,DIESEL/HYBRID,1385.0,Diesel
2020,1,ELECTRIC(BOV),85.0,Electric (EV)
2020,1,ETHANOL,0.0,Alternative Fuels
2020,1,LPG ONLY,3.0,CNG/LPG
2020,1,NOT APPLICABLE,5621.0,Unknown/Other
2020,1,PETROL,179993.0,Petrol
2020,1,PETROL/CNG,21411.0,Petrol
2020,1,PETROL/HYBRID,5856.0,Petrol
2020,1,PETROL/LPG,1365.0,Petrol
2020,2,CNG ONLY,11.0,CNG/LPG
2020,2,DIESEL,119864.0,Diesel
2020,2,DIESEL/HYBRID,738.0,Diesel
2020,2,ELECTRIC(BOV),105.0,Electric (EV)
2020,2,ETHANOL,0.0,Alternative Fuels
2020,2,LPG ONLY,1.0,CNG/LPG
2020,2,NOT APPLICABLE,5676.0,Unknown/Other
2020,2,PETROL,142887.0,Petrol
2020,2,PETROL/CNG,13925.0,Petrol
2020,2,PETROL/HYBRID,5155.0,Petrol
2020,2,PETROL/LPG,1248.0,Petrol
2020,3,CNG ONLY,36.0,CNG/LPG
2020,3,DIESEL,115926.0,Diesel
2020,3,DIESEL/HYBRID,579.0,Diesel
2020,3,ELECTRIC(BOV),244.0,Electric (EV)
2020,3,ETHANOL,0.0,Alternative Fuels
2020,3,LPG ONLY,5.0,CNG/LPG
2020,3,NOT APPLICABLE,5469.0,Unknown/Other
2020,3,PETROL,134952.0,Petrol
2020,3,PETROL/CNG,11872.0,Petrol
2020,3,PETROL/HYBRID,7509.0,Petrol
2020,3,PETROL/LPG,997.0,Petrol
2020,4,CNG ONLY,12.0,CNG/LPG
2020,4,DIESEL,14921.0,Diesel
2020,4,DIESEL/HYBRID,108.0,Diesel
2020,4,ELECTRIC(BOV),2.0,Electric (EV)
2020,4,ETHANOL,0.0,Alternative Fuels
2020,4,LPG ONLY,1.0,CNG/LPG
2020,4,NOT APPLICABLE,427.0,Unknown/Other
2020,4,PETROL,13235.0,Petrol
2020,4,PETROL/CNG,665.0,Petrol
2020,4,PETROL/HYBRID,432.0,Petrol
2020,4,PETROL/LPG,104.0,Petrol
2020,5,CNG ONLY,0.0,CNG/LPG
2020,5,DIESEL,14125.0,Diesel
2020,5,DIESEL/HYBRID,0.0,Diesel
2020,5,ELECTRIC(BOV),62.0,Electric (EV)
2020,5,ETHANOL,0.0,Alternative Fuels
2020,5,LPG ONLY,0.0,CNG/LPG
2020,5,NOT APPLICABLE,1751.0,Unknown/Other
2020,5,PETROL,24810.0,Petrol
2020,5,PETROL/CNG,1450.0,Petrol
2020,5,PETROL/HYBRID,1651.0,Petrol
2020,5,PETROL/LPG,178.0,Petrol
2020,6,CNG ONLY,2.0,CNG/LPG
2020,6,DIESEL,68247.0,Diesel
2020,6,DIESEL/HYBRID,3.0,Diesel
2020,6,ELECTRIC(BOV),241.0,Electric (EV)
2020,6,ETHANOL,1.0,Alternative Fuels
2020,6,LPG ONLY,0.0,CNG/LPG
2020,6,NOT APPLICABLE,5225.0,Unknown/Other
2020,6,PETROL,99094.0,Petrol
2020,6,PETROL/CNG,8286.0,Petrol
2020,6,PETROL/HYBRID,6368.0,Petrol
2020,6,PETROL/LPG,611.0,Petrol
2020,7,CNG ONLY,2.0,CNG/LPG
2020,7,DIESEL,111665.0,Diesel
2020,7,DIESEL/HYBRID,1.0,Diesel
2020,7,ELECTRIC(BOV),351.0,Electric (EV)
2020,7,ETHANOL,0.0,Alternative Fuels
2020,7,LPG ONLY,0.0,CNG/LPG
2020,7,NOT APPLICABLE,5395.0,Unknown/Other
2020,7,PETROL,123012.0,Petrol
2020,7,PETROL/CNG,12120.0,Petrol
2020,7,PETROL/HYBRID,6404.0,Petrol
2020,7,PETROL/LPG,890.0,Petrol
2020,8,CNG ONLY,7.0,CNG/LPG
2020,8,DIESEL,103832.0,Diesel
2020,8,DIESEL/HYBRID,2.0,Diesel
2020,8,ELECTRIC(BOV),364.0,Electric (EV)
2020,8,ETHANOL,1.0,Alternative Fuels
2020,8,LPG ONLY,1.0,CNG/LPG
2020,8,NOT APPLICABLE,5255.0,Unknown/Other
2020,8,PETROL,138927.0,Petrol
2020,8,PETROL/CNG,15495.0,Petrol
2020,8,PETROL/HYBRID,8098.0,Petrol
2020,8,PETROL/LPG,821.0,Petrol
2020,9,CNG ONLY,7.0,CNG/LPG
2020,9,DIESEL,108783.0,Diesel
2020,9,DIESEL/HYBRID,39.0,Diesel
2020,9,ELECTRIC(BOV),322.0,Electric (EV)
2020,9,ETHANOL,0.0,Alternative Fuels
2020,9,LPG ONLY,0.0,CNG/LPG
2020,9,NOT APPLICABLE,6175.0,Unknown/Other
2020,9,PETROL,151258.0,Petrol
2020,9,PETROL/CNG,14960.0,Petrol
2020,9,PETROL/HYBRID,9229.0,Petrol
2020,9,PETROL/LPG,1098.0,Petrol
2020,10,CNG ONLY,5.0,CNG/LPG
2020,10,DIESEL,102201.0,Diesel
2020,10,DIESEL/HYBRID,14.0,Diesel
2020,10,ELECTRIC(BOV),460.0,Electric (EV)
2020,10,ETHANOL,0.0,Alternative Fuels
2020,10,LPG ONLY,0.0,CNG/LPG
